State/UT,Year,Gender,MaxAge,MinAge,Crimes,#Cases
West Bengal,2004,F,100,1,Cruelty By Husband And Relatives,31719
Andaman & Nicobar Islands,2005,F,100,1,Cruelty By Husband And Relatives,12
Andhra Pradesh,2005,F,100,1,Cruelty By Husband And Relatives,17105
Arunachal Pradesh,2005,F,100,1,Cruelty By Husband And Relatives,54
Assam,2005,F,100,1,Cruelty By Husband And Relatives,4270
Bihar,2005,F,100,1,Cruelty By Husband And Relatives,5237
Chandigarh,2005,F,100,1,Cruelty By Husband And Relatives,245
Chhattisgarh,2005,F,100,1,Cruelty By Husband And Relatives,3706
Dadra & Nagar Haveli,2005,F,100,1,Cruelty By Husband And Relatives,23
Daman & Diu,2005,F,100,1,Cruelty By Husband And Relatives,10
Delhi,2005,F,100,1,Cruelty By Husband And Relatives,1337
Goa,2005,F,100,1,Cruelty By Husband And Relatives,56
Gujarat,2005,F,100,1,Cruelty By Husband And Relatives,25405
Haryana,2005,F,100,1,Cruelty By Husband And Relatives,4752
Himachal Pradesh,2005,F,100,1,Cruelty By Husband And Relatives,1228
Jammu & Kashmir,2005,F,100,1,Cruelty By Husband And Relatives,180
Jharkhand,2005,F,100,1,Cruelty By Husband And Relatives,2486
Karnataka,2005,F,100,1,Cruelty By Husband And Relatives,5780
Kerala,2005,F,100,1,Cruelty By Husband And Relatives,12192
Lakshadweep,2005,F,100,1,Cruelty By Husband And Relatives,2
Madhya Pradesh,2005,F,100,1,Cruelty By Husband And Relatives,14007
Maharashtra,2005,F,100,1,Cruelty By Husband And Relatives,46764
Manipur,2005,F,100,1,Cruelty By Husband And Relatives,4
Meghalaya,2005,F,100,1,Cruelty By Husband And Relatives,9
Mizoram,2005,F,100,1,Cruelty By Husband And Relatives,3
Nagaland,2005,F,100,1,Cruelty By Husband And Relatives,2968
Odisha,2005,F,100,1,Cruelty By Husband And Relatives,5932
Puducherry,2005,F,100,1,Cruelty By Husband And Relatives,10
Punjab,2005,F,100,1,Cruelty By Husband And Relatives,2458
Rajasthan,2005,F,100,1,Cruelty By Husband And Relatives,17363
Sikkim,2005,F,100,1,Cruelty By Husband And Relatives,1
Tamil Nadu,2005,F,100,1,Cruelty By Husband And Relatives,4094
Tripura,2005,F,100,1,Cruelty By Husband And Relatives,964
Uttar Pradesh,2005,F,100,1,Cruelty By Husband And Relatives,14572
Uttarakhand,2005,F,100,1,Cruelty By Husband And Relatives,910
West Bengal,2005,F,100,1,Cruelty By Husband And Relatives,37354
Andaman & Nicobar Islands,2006,F,100,1,Cruelty By Husband And Relatives,20
Andhra Pradesh,2006,F,100,1,Cruelty By Husband And Relatives,17912
Arunachal Pradesh,2006,F,100,1,Cruelty By Husband And Relatives,59
Assam,2006,F,100,1,Cruelty By Husband And Relatives,4511
Bihar,2006,F,100,1,Cruelty By Husband And Relatives,5576
Chandigarh,2006,F,100,1,Cruelty By Husband And Relatives,275
Chhattisgarh,2006,F,100,1,Cruelty By Husband And Relatives,3875
Dadra & Nagar Haveli,2006,F,100,1,Cruelty By Husband And Relatives,22
Daman & Diu,2006,F,100,1,Cruelty By Husband And Relatives,12
Delhi,2006,F,100,1,Cruelty By Husband And Relatives,1668
Goa,2006,F,100,1,Cruelty By Husband And Relatives,61
Gujarat,2006,F,100,1,Cruelty By Husband And Relatives,28030
Haryana,2006,F,100,1,Cruelty By Husband And Relatives,5261
Himachal Pradesh,2006,F,100,1,Cruelty By Husband And Relatives,1162
Jammu & Kashmir,2006,F,100,1,Cruelty By Husband And Relatives,242
Jharkhand,2006,F,100,1,Cruelty By Husband And Relatives,1797
Karnataka,2006,F,100,1,Cruelty By Husband And Relatives,5970
Kerala,2006,F,100,1,Cruelty By Husband And Relatives,13353
Lakshadweep,2006,F,100,1,Cruelty By Husband And Relatives,1
Madhya Pradesh,2006,F,100,1,Cruelty By Husband And Relatives,14058
Maharashtra,2006,F,100,1,Cruelty By Husband And Relatives,48164
Manipur,2006,F,100,1,Cruelty By Husband And Relatives,4
Meghalaya,2006,F,100,1,Cruelty By Husband And Relatives,12
Mizoram,2006,F,100,1,Cruelty By Husband And Relatives,1
Nagaland,2006,F,100,1,Cruelty By Husband And Relatives,2
Odisha,2006,F,100,1,Cruelty By Husband And Relatives,6371
Puducherry,2006,F,100,1,Cruelty By Husband And Relatives,20
Punjab,2006,F,100,1,Cruelty By Husband And Relatives,2707
Rajasthan,2006,F,100,1,Cruelty By Husband And Relatives,18848
Sikkim,2006,F,100,1,Cruelty By Husband And Relatives,3
Tamil Nadu,2006,F,100,1,Cruelty By Husband And Relatives,3939
Tripura,2006,F,100,1,Cruelty By Husband And Relatives,1176
Uttar Pradesh,2006,F,100,1,Cruelty By Husband And Relatives,15263
Uttarakhand,2006,F,100,1,Cruelty By Husband And Relatives,1028
West Bengal,2006,F,100,1,Cruelty By Husband And Relatives,41968
Andaman & Nicobar Islands,2007,F,100,1,Cruelty By Husband And Relatives,30
Andhra Pradesh,2007,F,100,1,Cruelty By Husband And Relatives,21895
Arunachal Pradesh,2007,F,100,1,Cruelty By Husband And Relatives,68
Assam,2007,F,100,1,Cruelty By Husband And Relatives,4860
Bihar,2007,F,100,1,Cruelty By Husband And Relatives,5808
Chandigarh,2007,F,100,1,Cruelty By Husband And Relatives,310
Chhattisgarh,2007,F,100,1,Cruelty By Husband And Relatives,4198
Dadra & Nagar Haveli,2007,F,100,1,Cruelty By Husband And Relatives,22
Daman & Diu,2007,F,100,1,Cruelty By Husband And Relatives,14
Delhi,2007,F,100,1,Cruelty By Husband And Relatives,1853
Goa,2007,F,100,1,Cruelty By Husband And Relatives,65
Gujarat,2007,F,100,1,Cruelty By Husband And Relatives,31694
Haryana,2007,F,100,1,Cruelty By Husband And Relatives,6027
Himachal Pradesh,2007,F,100,1,Cruelty By Husband And Relatives,1245
Jammu & Kashmir,2007,F,100,1,Cruelty By Husband And Relatives,306
Jharkhand,2007,F,100,1,Cruelty By Husband And Relatives,1510
Karnataka,2007,F,100,1,Cruelty By Husband And Relatives,5956
Kerala,2007,F,100,1,Cruelty By Husband And Relatives,14693
Lakshadweep,2007,F,100,1,Cruelty By Husband And Relatives,1
Madhya Pradesh,2007,F,100,1,Cruelty By Husband And Relatives,14635
Maharashtra,2007,F,100,1,Cruelty By Husband And Relatives,50689
Manipur,2007,F,100,1,Cruelty By Husband And Relatives,4
Meghalaya,2007,F,100,1,Cruelty By Husband And Relatives,17
Mizoram,2007,F,100,1,Cruelty By Husband And Relatives,2
Nagaland,2007,F,100,1,Cruelty By Husband And Relatives,2
Odisha,2007,F,100,1,Cruelty By Husband And Relatives,6393
Puducherry,2007,F,100,1,Cruelty By Husband And Relatives,35
Punjab,2007,F,100,1,Cruelty By Husband And Relatives,2994
Rajasthan,2007,F,100,1,Cruelty By Husband And Relatives,20157
Sikkim,2007,F,100,1,Cruelty By Husband And Relatives,2
Tamil Nadu,2007,F,100,1,Cruelty By Husband And Relatives,4443
Tripura,2007,F,100,1,Cruelty By Husband And Relatives,1491
Uttar Pradesh,2007,F,100,1,Cruelty By Husband And Relatives,17050
Uttarakhand,2007,F,100,1,Cruelty By Husband And Relatives,1149
West Bengal,2007,F,100,1,Cruelty By Husband And Relatives,47982
Andaman & Nicobar Islands,2008,F,100,1,Cruelty By Husband And Relatives,47
Andhra Pradesh,2008,F,100,1,Cruelty By Husband And Relatives,23570
Arunachal Pradesh,2008,F,100,1,Cruelty By Husband And Relatives,75
Assam,2008,F,100,1,Cruelty By Husband And Relatives,5637
Bihar,2008,F,100,1,Cruelty By Husband And Relatives,6202
Chandigarh,2008,F,100,1,Cruelty By Husband And Relatives,316
Chhattisgarh,2008,F,100,1,Cruelty By Husband And Relatives,4556
Dadra & Nagar Haveli,2008,F,100,1,Cruelty By Husband And Relatives,25
Daman & Diu,2008,F,100,1,Cruelty By Husband And Relatives,18
Delhi,2008,F,100,1,Cruelty By Husband And Relatives,2217
Goa,2008,F,100,1,Cruelty By Husband And Relatives,63
Gujarat,2008,F,100,1,Cruelty By Husband And Relatives,35363
Haryana,2008,F,100,1,Cruelty By Husband And Relatives,6810
Himachal Pradesh,2008,F,100,1,Cruelty By Husband And Relatives,1305
Jammu & Kashmir,2008,F,100,1,Cruelty By Husband And Relatives,375
Jharkhand,2008,F,100,1,Cruelty By Husband And Relatives,1711
Karnataka,2008,F,100,1,Cruelty By Husband And Relatives,6674
Kerala,2008,F,100,1,Cruelty By Husband And Relatives,15728
Lakshadweep,2008,F,100,1,Cruelty By Husband And Relatives,1
Madhya Pradesh,2008,F,100,1,Cruelty By Husband And Relatives,14606
Maharashtra,2008,F,100,1,Cruelty By Husband And Relatives,53829
Manipur,2008,F,100,1,Cruelty By Husband And Relatives,4
Meghalaya,2008,F,100,1,Cruelty By Husband And Relatives,21
Mizoram,2008,F,100,1,Cruelty By Husband And Relatives,7
Nagaland,2008,F,100,1,Cruelty By Husband And Relatives,5
Odisha,2008,F,100,1,Cruelty By Husband And Relatives,6758
Puducherry,2008,F,100,1,Cruelty By Husband And Relatives,36
Punjab,2008,F,100,1,Cruelty By Husband And Relatives,3391
Rajasthan,2008,F,100,1,Cruelty By Husband And Relatives,21773
Sikkim,2008,F,100,1,Cruelty By Husband And Relatives,8
Tamil Nadu,2008,F,100,1,Cruelty By Husband And Relatives,4941
Tripura,2008,F,100,1,Cruelty By Husband And Relatives,1731
Uttar Pradesh,2008,F,100,1,Cruelty By Husband And Relatives,18821
Uttarakhand,2008,F,100,1,Cruelty By Husband And Relatives,1079
West Bengal,2008,F,100,1,Cruelty By Husband And Relatives,55713
Andaman & Nicobar Islands,2009,F,100,1,Cruelty By Husband And Relatives,61
Andhra Pradesh,2009,F,100,1,Cruelty By Husband And Relatives,25425
Arunachal Pradesh,2009,F,100,1,Cruelty By Husband And Relatives,87
Assam,2009,F,100,1,Cruelty By Husband And Relatives,7164
Bihar,2009,F,100,1,Cruelty By Husband And Relatives,6807
Chandigarh,2009,F,100,1,Cruelty By Husband And Relatives,311
Chhattisgarh,2009,F,100,1,Cruelty By Husband And Relatives,4994
Dadra & Nagar Haveli,2009,F,100,1,Cruelty By Husband And Relatives,18
Daman & Diu,2009,F,100,1,Cruelty By Husband And Relatives,16
Delhi,2009,F,100,1,Cruelty By Husband And Relatives,2908
Goa,2009,F,100,1,Cruelty By Husband And Relatives,66
Gujarat,2009,F,100,1,Cruelty By Husband And Relatives,37694
Haryana,2009,F,100,1,Cruelty By Husband And Relatives,7270
Himachal Pradesh,2009,F,100,1,Cruelty By Husband And Relatives,1438
Jammu & Kashmir,2009,F,100,1,Cruelty By Husband And Relatives,484
Jharkhand,2009,F,100,1,Cruelty By Husband And Relatives,1823
Karnataka,2009,F,100,1,Cruelty By Husband And Relatives,7837
Kerala,2009,F,100,1,Cruelty By Husband And Relatives,17173
Lakshadweep,2009,F,100,1,Cruelty By Husband And Relatives,3
Madhya Pradesh,2009,F,100,1,Cruelty By Husband And Relatives,15074
Maharashtra,2009,F,100,1,Cruelty By Husband And Relatives,56153
Manipur,2009,F,100,1,Cruelty By Husband And Relatives,4
Meghalaya,2009,F,100,1,Cruelty By Husband And Relatives,23
Mizoram,2009,F,100,1,Cruelty By Husband And Relatives,10
Nagaland,2009,F,100,1,Cruelty By Husband And Relatives,3
Odisha,2009,F,100,1,Cruelty By Husband And Relatives,7347
Puducherry,2009,F,100,1,Cruelty By Husband And Relatives,48
Punjab,2009,F,100,1,Cruelty By Husband And Relatives,3835
Rajasthan,2009,F,100,1,Cruelty By Husband And Relatives,24524
Sikkim,2009,F,100,1,Cruelty By Husband And Relatives,16
Tamil Nadu,2009,F,100,1,Cruelty By Husband And Relatives,4918
Tripura,2009,F,100,1,Cruelty By Husband And Relatives,2164
Uttar Pradesh,2009,F,100,1,Cruelty By Husband And Relatives,19763
Uttarakhand,2009,F,100,1,Cruelty By Husband And Relatives,1146
West Bengal,2009,F,100,1,Cruelty By Husband And Relatives,66748
Andaman & Nicobar Islands,2010,F,100,1,Cruelty By Husband And Relatives,67
Andhra Pradesh,2010,F,100,1,Cruelty By Husband And Relatives,28779
Arunachal Pradesh,2010,F,100,1,Cruelty By Husband And Relatives,89
Assam,2010,F,100,1,Cruelty By Husband And Relatives,8725
Bihar,2010,F,100,1,Cruelty By Husband And Relatives,6821
Chandigarh,2010,F,100,1,Cruelty By Husband And Relatives,314
Chhattisgarh,2010,F,100,1,Cruelty By Husband And Relatives,5318
Dadra & Nagar Haveli,2010,F,100,1,Cruelty By Husband And Relatives,19
Daman & Diu,2010,F,100,1,Cruelty By Husband And Relatives,14
Delhi,2010,F,100,1,Cruelty By Husband And Relatives,3450
Goa,2010,F,100,1,Cruelty By Husband And Relatives,63
Gujarat,2010,F,100,1,Cruelty By Husband And Relatives,39915
Haryana,2010,F,100,1,Cruelty By Husband And Relatives,7813
Himachal Pradesh,2010,F,100,1,Cruelty By Husband And Relatives,1455
Jammu & Kashmir,2010,F,100,1,Cruelty By Husband And Relatives,571
Jharkhand,2010,F,100,1,Cruelty By Husband And Relatives,1638
Karnataka,2010,F,100,1,Cruelty By Husband And Relatives,9002
Kerala,2010,F,100,1,Cruelty By Husband And Relatives,18967
Lakshadweep,2010,F,100,1,Cruelty By Husband And Relatives,2
Madhya Pradesh,2010,F,100,1,Cruelty By Husband And Relatives,15340
Maharashtra,2010,F,100,1,Cruelty By Husband And Relatives,58802
Manipur,2010,F,100,1,Cruelty By Husband And Relatives,4
Meghalaya,2010,F,100,1,Cruelty By Husband And Relatives,30
Mizoram,2010,F,100,1,Cruelty By Husband And Relatives,3
Nagaland,2010,F,100,1,Cruelty By Husband And Relatives,2
Odisha,2010,F,100,1,Cruelty By Husband And Relatives,8727
Puducherry,2010,F,100,1,Cruelty By Husband And Relatives,40
Punjab,2010,F,100,1,Cruelty By Husband And Relatives,3936
Rajasthan,2010,F,100,1,Cruelty By Husband And Relatives,27290
Sikkim,2010,F,100,1,Cruelty By Husband And Relatives,12
Tamil Nadu,2010,F,100,1,Cruelty By Husband And Relatives,4940
Tripura,2010,F,100,1,Cruelty By Husband And Relatives,2586
Uttar Pradesh,2010,F,100,1,Cruelty By Husband And Relatives,20233
Uttarakhand,2010,F,100,1,Cruelty By Husband And Relatives,1252
West Bengal,2010,F,100,1,Cruelty By Husband And Relatives,81124
Andaman & Nicobar Islands,2001,F,100,1,Importation Of Girls,40563
Andhra Pradesh,2001,F,100,1,Importation Of Girls,2
Arunachal Pradesh,2001,F,100,1,Importation Of Girls,23
Assam,2001,F,100,1,Importation Of Girls,45
Bihar,2001,F,100,1,Importation Of Girls,66
Chandigarh,2001,F,100,1,Importation Of Girls,61
Chhattisgarh,2001,F,100,1,Importation Of Girls,56
Dadra & Nagar Haveli,2001,F,100,1,Importation Of Girls,51
Daman & Diu,2001,F,100,1,Importation Of Girls,46
Delhi,2001,F,100,1,Importation Of Girls,41
Goa,2001,F,100,1,Importation Of Girls,37
Gujarat,2001,F,100,1,Importation Of Girls,32
Haryana,2001,F,100,1,Importation Of Girls,27
Himachal Pradesh,2001,F,100,1,Importation Of Girls,22
Jammu & Kashmir,2001,F,100,1,Importation Of Girls,17
Jharkhand,2001,F,100,1,Importation Of Girls,12
Karnataka,2001,F,100,1,Importation Of Girls,10
Kerala,2001,F,100,1,Importation Of Girls,8
Lakshadweep,2001,F,100,1,Importation Of Girls,5
Madhya Pradesh,2001,F,100,1,Importation Of Girls,3
Maharashtra,2001,F,100,1,Importation Of Girls,1
Manipur,2001,F,100,1,Importation Of Girls,1
Meghalaya,2001,F,100,1,Importation Of Girls,1
Mizoram,2001,F,100,1,Importation Of Girls,2
Nagaland,2001,F,100,1,Importation Of Girls,2
Odisha,2001,F,100,1,Importation Of Girls,2
Puducherry,2001,F,100,1,Importation Of Girls,2
Punjab,2001,F,100,1,Importation Of Girls,1
Rajasthan,2001,F,100,1,Importation Of Girls,1
Sikkim,2001,F,100,1,Importation Of Girls,7
Tamil Nadu,2001,F,100,1,Importation Of Girls,13
Tripura,2001,F,100,1,Importation Of Girls,12
Uttar Pradesh,2001,F,100,1,Importation Of Girls,10
Uttarakhand,2001,F,100,1,Importation Of Girls,9
West Bengal,2001,F,100,1,Importation Of Girls,3
Andaman & Nicobar Islands,2002,F,100,1,Importation Of Girls,3
Andhra Pradesh,2002,F,100,1,Importation Of Girls,3
Arunachal Pradesh,2002,F,100,1,Importation Of Girls,32
Assam,2002,F,100,1,Importation Of Girls,61
Bihar,2002,F,100,1,Importation Of Girls,90
Chandigarh,2002,F,100,1,Importation Of Girls,85
Chhattisgarh,2002,F,100,1,Importation Of Girls,81
Dadra & Nagar Haveli,2002,F,100,1,Importation Of Girls,76
Daman & Diu,2002,F,100,1,Importation Of Girls,71
Delhi,2002,F,100,1,Importation Of Girls,66
Goa,2002,F,100,1,Importation Of Girls,62
Gujarat,2002,F,100,1,Importation Of Girls,57
Haryana,2002,F,100,1,Importation Of Girls,52
Himachal Pradesh,2002,F,100,1,Importation Of Girls,47
Jammu & Kashmir,2002,F,100,1,Importation Of Girls,43
Jharkhand,2002,F,100,1,Importation Of Girls,38
Karnataka,2002,F,100,1,Importation Of Girls,31
Kerala,2002,F,100,1,Importation Of Girls,23
Lakshadweep,2002,F,100,1,Importation Of Girls,16
Madhya Pradesh,2002,F,100,1,Importation Of Girls,8
Maharashtra,2002,F,100,1,Importation Of Girls,1
Manipur,2002,F,100,1,Importation Of Girls,1
Meghalaya,2002,F,100,1,Importation Of Girls,1
Mizoram,2002,F,100,1,Importation Of Girls,2
Nagaland,2002,F,100,1,Importation Of Girls,2
Odisha,2002,F,100,1,Importation Of Girls,2
Puducherry,2002,F,100,1,Importation Of Girls,2
Punjab,2002,F,100,1,Importation Of Girls,1
Rajasthan,2002,F,100,1,Importation Of Girls,1
Sikkim,2002,F,100,1,Importation Of Girls,2
Tamil Nadu,2002,F,100,1,Importation Of Girls,4
Tripura,2002,F,100,1,Importation Of Girls,3
Uttar Pradesh,2002,F,100,1,Importation Of Girls,2
Uttarakhand,2002,F,100,1,Importation Of Girls,1
West Bengal,2002,F,100,1,Importation Of Girls,4
Andaman & Nicobar Islands,2003,F,100,1,Importation Of Girls,6
Andhra Pradesh,2003,F,100,1,Importation Of Girls,8
Arunachal Pradesh,2003,F,100,1,Importation Of Girls,46
Assam,2003,F,100,1,Importation Of Girls,85
Bihar,2003,F,100,1,Importation Of Girls,123
Chandigarh,2003,F,100,1,Importation Of Girls,113
Chhattisgarh,2003,F,100,1,Importation Of Girls,102
Dadra & Nagar Haveli,2003,F,100,1,Importation Of Girls,92
Daman & Diu,2003,F,100,1,Importation Of Girls,81
Delhi,2003,F,100,1,Importation Of Girls,71
Goa,2003,F,100,1,Importation Of Girls,60
Gujarat,2003,F,100,1,Importation Of Girls,50
Haryana,2003,F,100,1,Importation Of Girls,39
Himachal Pradesh,2003,F,100,1,Importation Of Girls,29
Jammu & Kashmir,2003,F,100,1,Importation Of Girls,18
Jharkhand,2003,F,100,1,Importation Of Girls,8
Karnataka,2003,F,100,1,Importation Of Girls,7
Kerala,2003,F,100,1,Importation Of Girls,7
Lakshadweep,2003,F,100,1,Importation Of Girls,6
Madhya Pradesh,2003,F,100,1,Importation Of Girls,6
Maharashtra,2003,F,100,1,Importation Of Girls,5
Manipur,2003,F,100,1,Importation Of Girls,4
Meghalaya,2003,F,100,1,Importation Of Girls,4
Mizoram,2003,F,100,1,Importation Of Girls,3
Nagaland,2003,F,100,1,Importation Of Girls,3
Odisha,2003,F,100,1,Importation Of Girls,2
Puducherry,2003,F,100,1,Importation Of Girls,2
Punjab,2003,F,100,1,Importation Of Girls,1
Rajasthan,2003,F,100,1,Importation Of Girls,1
Sikkim,2003,F,100,1,Importation Of Girls,2
Tamil Nadu,2003,F,100,1,Importation Of Girls,2
Tripura,2003,F,100,1,Importation Of Girls,2
Uttar Pradesh,2003,F,100,1,Importation Of Girls,3
Uttarakhand,2003,F,100,1,Importation Of Girls,4
West Bengal,2003,F,100,1,Importation Of Girls,4
Andaman & Nicobar Islands,2004,F,100,1,Importation Of Girls,6
Andhra Pradesh,2004,F,100,1,Importation Of Girls,7
Arunachal Pradesh,2004,F,100,1,Importation Of Girls,55
Assam,2004,F,100,1,Importation Of Girls,102
Bihar,2004,F,100,1,Importation Of Girls,150
Chandigarh,2004,F,100,1,Importation Of Girls,137
Chhattisgarh,2004,F,100,1,Importation Of Girls,124
Dadra & Nagar Haveli,2004,F,100,1,Importation Of Girls,111
Daman & Diu,2004,F,100,1,Importation Of Girls,98
Delhi,2004,F,100,1,Importation Of Girls,85
Goa,2004,F,100,1,Importation Of Girls,73
Gujarat,2004,F,100,1,Importation Of Girls,60
Haryana,2004,F,100,1,Importation Of Girls,47
Himachal Pradesh,2004,F,100,1,Importation Of Girls,34
Jammu & Kashmir,2004,F,100,1,Importation Of Girls,21
Jharkhand,2004,F,100,1,Importation Of Girls,8
Karnataka,2004,F,100,1,Importation Of Girls,7
Kerala,2004,F,100,1,Importation Of Girls,6
Lakshadweep,2004,F,100,1,Importation Of Girls,6
Madhya Pradesh,2004,F,100,1,Importation Of Girls,5
Maharashtra,2004,F,100,1,Importation Of Girls,4
Manipur,2004,F,100,1,Importation Of Girls,3
Meghalaya,2004,F,100,1,Importation Of Girls,3
Mizoram,2004,F,100,1,Importation Of Girls,2
Nagaland,2004,F,100,1,Importation Of Girls,1
Odisha,2004,F,100,1,Importation Of Girls,2
Puducherry,2004,F,100,1,Importation Of Girls,2
Punjab,2004,F,100,1,Importation Of Girls,2
Rajasthan,2004,F,100,1,Importation Of Girls,2
Sikkim,2004,F,100,1,Importation Of Girls,2
Tamil Nadu,2004,F,100,1,Importation Of Girls,2
Tripura,2004,F,100,1,Importation Of Girls,2
Uttar Pradesh,2004,F,100,1,Importation Of Girls,2
Uttarakhand,2004,F,100,1,Importation Of Girls,4
West Bengal,2004,F,100,1,Importation Of Girls,5
Andaman & Nicobar Islands,2005,F,100,1,Importation Of Girls,4
Andhra Pradesh,2005,F,100,1,Importation Of Girls,4
Arunachal Pradesh,2005,F,100,1,Importation Of Girls,4
Assam,2005,F,100,1,Importation Of Girls,3
Bihar,2005,F,100,1,Importation Of Girls,186
Chandigarh,2005,F,100,1,Importation Of Girls,170
Chhattisgarh,2005,F,100,1,Importation Of Girls,154
Dadra & Nagar Haveli,2005,F,100,1,Importation Of Girls,138
Daman & Diu,2005,F,100,1,Importation Of Girls,122
Delhi,2005,F,100,1,Importation Of Girls,106
Goa,2005,F,100,1,Importation Of Girls,89
Gujarat,2005,F,100,1,Importation Of Girls,73
Haryana,2005,F,100,1,Importation Of Girls,57
Himachal Pradesh,2005,F,100,1,Importation Of Girls,41
Jammu & Kashmir,2005,F,100,1,Importation Of Girls,25
Jharkhand,2005,F,100,1,Importation Of Girls,9
Karnataka,2005,F,100,1,Importation Of Girls,8
Kerala,2005,F,100,1,Importation Of Girls,6
Lakshadweep,2005,F,100,1,Importation Of Girls,4
Madhya Pradesh,2005,F,100,1,Importation Of Girls,3
Maharashtra,2005,F,100,1,Importation Of Girls,3
Manipur,2005,F,100,1,Importation Of Girls,3
Meghalaya,2005,F,100,1,Importation Of Girls,2
Mizoram,2005,F,100,1,Importation Of Girls,2
Nagaland,2005,F,100,1,Importation Of Girls,2
Odisha,2005,F,100,1,Importation Of Girls,2
Puducherry,2005,F,100,1,Importation Of Girls,1
Punjab,2005,F,100,1,Importation Of Girls,1
Rajasthan,2005,F,100,1,Importation Of Girls,1
Sikkim,2005,F,100,1,Importation Of Girls,1
Tamil Nadu,2005,F,100,1,Importation Of Girls,2
Tripura,2005,F,100,1,Importation Of Girls,2
Uttar Pradesh,2005,F,100,1,Importation Of Girls,2
Uttarakhand,2005,F,100,1,Importation Of Girls,4
West Bengal,2005,F,100,1,Importation Of Girls,6
Andaman & Nicobar Islands,2006,F,100,1,Importation Of Girls,4
Andhra Pradesh,2006,F,100,1,Importation Of Girls,3
Arunachal Pradesh,2006,F,100,1,Importation Of Girls,3
Assam,2006,F,100,1,Importation Of Girls,3
Bihar,2006,F,100,1,Importation Of Girls,205
Chandigarh,2006,F,100,1,Importation Of Girls,103
Chhattisgarh,2006,F,100,1,Importation Of Girls,1
Dadra & Nagar Haveli,2006,F,100,1,Importation Of Girls,2
Daman & Diu,2006,F,100,1,Importation Of Girls,3
Delhi,2006,F,100,1,Importation Of Girls,3
Goa,2006,F,100,1,Importation Of Girls,4
Gujarat,2006,F,100,1,Importation Of Girls,5
Haryana,2006,F,100,1,Importation Of Girls,6
Himachal Pradesh,2006,F,100,1,Importation Of Girls,6
Jammu & Kashmir,2006,F,100,1,Importation Of Girls,7
Jharkhand,2006,F,100,1,Importation Of Girls,8
Karnataka,2006,F,100,1,Importation Of Girls,7
Kerala,2006,F,100,1,Importation Of Girls,6
Lakshadweep,2006,F,100,1,Importation Of Girls,4
Madhya Pradesh,2006,F,100,1,Importation Of Girls,3
Maharashtra,2006,F,100,1,Importation Of Girls,1
Manipur,2006,F,100,1,Importation Of Girls,1
Meghalaya,2006,F,100,1,Importation Of Girls,2
Mizoram,2006,F,100,1,Importation Of Girls,2
Nagaland,2006,F,100,1,Importation Of Girls,2
Odisha,2006,F,100,1,Importation Of Girls,2
Puducherry,2006,F,100,1,Importation Of Girls,2
Punjab,2006,F,100,1,Importation Of Girls,3
Rajasthan,2006,F,100,1,Importation Of Girls,3
Sikkim,2006,F,100,1,Importation Of Girls,5
Tamil Nadu,2006,F,100,1,Importation Of Girls,7
Tripura,2006,F,100,1,Importation Of Girls,10
Uttar Pradesh,2006,F,100,1,Importation Of Girls,12
Uttarakhand,2006,F,100,1,Importation Of Girls,14
West Bengal,2006,F,100,1,Importation Of Girls,16
Andaman & Nicobar Islands,2007,F,100,1,Importation Of Girls,8
Andhra Pradesh,2007,F,100,1,Importation Of Girls,1
Arunachal Pradesh,2007,F,100,1,Importation Of Girls,2
Assam,2007,F,100,1,Importation Of Girls,3
Bihar,2007,F,100,1,Importation Of Girls,234
Chandigarh,2007,F,100,1,Importation Of Girls,118
Chhattisgarh,2007,F,100,1,Importation Of Girls,1
Dadra & Nagar Haveli,2007,F,100,1,Importation Of Girls,2
Daman & Diu,2007,F,100,1,Importation Of Girls,3
Delhi,2007,F,100,1,Importation Of Girls,3
Goa,2007,F,100,1,Importation Of Girls,4
Gujarat,2007,F,100,1,Importation Of Girls,5
Haryana,2007,F,100,1,Importation Of Girls,6
Himachal Pradesh,2007,F,100,1,Importation Of Girls,6
Jammu & Kashmir,2007,F,100,1,Importation Of Girls,7
Jharkhand,2007,F,100,1,Importation Of Girls,8
Karnataka,2007,F,100,1,Importation Of Girls,6
Kerala,2007,F,100,1,Importation Of Girls,5
Lakshadweep,2007,F,100,1,Importation Of Girls,4
Madhya Pradesh,2007,F,100,1,Importation Of Girls,2
Maharashtra,2007,F,100,1,Importation Of Girls,1
Manipur,2007,F,100,1,Importation Of Girls,3
Meghalaya,2007,F,100,1,Importation Of Girls,5
Mizoram,2007,F,100,1,Importation Of Girls,8
Nagaland,2007,F,100,1,Importation Of Girls,10
Odisha,2007,F,100,1,Importation Of Girls,12
Puducherry,2007,F,100,1,Importation Of Girls,9
Punjab,2007,F,100,1,Importation Of Girls,5
Rajasthan,2007,F,100,1,Importation Of Girls,2
Sikkim,2007,F,100,1,Importation Of Girls,7
Tamil Nadu,2007,F,100,1,Importation Of Girls,12
Tripura,2007,F,100,1,Importation Of Girls,16
Uttar Pradesh,2007,F,100,1,Importation Of Girls,21
Uttarakhand,2007,F,100,1,Importation Of Girls,26
West Bengal,2007,F,100,1,Importation Of Girls,31
Andaman & Nicobar Islands,2008,F,100,1,Importation Of Girls,16
Andhra Pradesh,2008,F,100,1,Importation Of Girls,1
Arunachal Pradesh,2008,F,100,1,Importation Of Girls,2
